1,-3.188396,55.944425,360,-3.188096,55.944425,null
2,-3.188096,55.944425,350,-3.187800557674096,55.9443729055467,thank.salsa.brain
3,-3.187800557674096,55.9443729055467,110,-3.1879031637170936,55.94465481333294,null
4,-3.1879031637170936,55.94465481333294,110,-3.188005769760091,55.94493672111918,agents.mile.crib
5,-3.188005769760091,55.94493672111918,120,-3.1881557697600913,55.94519652874031,null
6,-3.1881557697600913,55.94519652874031,120,-3.1883057697600914,55.945456336361445,null
7,-3.1883057697600914,55.945456336361445,110,-3.188408375803089,55.945738244147684,null
8,-3.188408375803089,55.945738244147684,120,-3.188558375803089,55.94599805176882,boost.radar.stress
9,-3.188558375803089,55.94599805176882,260,-3.188610470256389,55.94570260944291,null
10,-3.188610470256389,55.94570260944291,260,-3.188662564709689,55.945407167117004,shady.soft.phones
11,-3.188662564709689,55.945407167117004,260,-3.188714659162989,55.9451117247911,null
12,-3.188714659162989,55.9451117247911,260,-3.188766753616289,55.94481628246519,null
13,-3.188766753616289,55.94481628246519,260,-3.188818848069589,55.94452084013928,null
14,-3.188818848069589,55.94452084013928,260,-3.188870942522889,55.944225397813376,null
15,-3.188870942522889,55.944225397813376,260,-3.188923036976189,55.94392995548747,noted.friday.jams
16,-3.188923036976189,55.94392995548747,130,-3.189115873259095,55.944159768820406,spoon.invest.every
17,-3.189115873259095,55.944159768820406,190,-3.189411315584999,55.9441076743671,null
18,-3.189411315584999,55.9441076743671,180,-3.189711315584999,55.9441076743671,cliff.asleep.wedge
19,-3.189711315584999,55.9441076743671,80,-3.189659221131699,55.94440311669301,null
20,-3.189659221131699,55.94440311669301,80,-3.189607126678399,55.94469855901892,null
21,-3.189607126678399,55.94469855901892,80,-3.189555032225099,55.944994001344824,null
22,-3.189555032225099,55.944994001344824,80,-3.189502937771799,55.94528944367073,null
23,-3.189502937771799,55.94528944367073,80,-3.189450843318499,55.94558488599664,null
24,-3.189450843318499,55.94558488599664,80,-3.189398748865199,55.945880328322545,coherent.saints.stuck
25,-3.189398748865199,55.945880328322545,320,-3.189168935532263,55.94568749203964,null
26,-3.189168935532263,55.94568749203964,320,-3.1889391221993275,55.94549465575673,null
27,-3.1889391221993275,55.94549465575673,320,-3.188709308866392,55.945301819473826,null
28,-3.188709308866392,55.945301819473826,320,-3.188479495533456,55.94510898319092,null
29,-3.188479495533456,55.94510898319092,320,-3.1882496822005204,55.944916146908014,null
30,-3.1882496822005204,55.944916146908014,320,-3.1880198688675847,55.94472331062511,null
