1,-3.188396,55.944425,260,-3.1884480944533,55.944129557674096,trades.rare.cable
2,-3.1884480944533,55.944129557674096,350,-3.188152652127396,55.94407746322079,null
3,-3.188152652127396,55.94407746322079,360,-3.187852652127396,55.94407746322079,null
4,-3.187852652127396,55.94407746322079,350,-3.187557209801492,55.94402536876749,begins.spider.drips
5,-3.187557209801492,55.94402536876749,360,-3.187257209801492,55.94402536876749,null
6,-3.187257209801492,55.94402536876749,350,-3.186961767475588,55.94397327431419,renew.ears.tend
7,-3.186961767475588,55.94397327431419,10,-3.1866663251496843,55.94402536876749,lime.learns.front
8,-3.1866663251496843,55.94402536876749,350,-3.1863708828237804,55.94397327431419,null
9,-3.1863708828237804,55.94397327431419,350,-3.1860754404978766,55.94392117986089,teams.mild.played
10,-3.1860754404978766,55.94392117986089,140,-3.1863052538308123,55.94411401614379,null
11,-3.1863052538308123,55.94411401614379,80,-3.1862531593775123,55.9444094584697,null
12,-3.1862531593775123,55.9444094584697,20,-3.1859712515912766,55.9445120645127,null
13,-3.1859712515912766,55.9445120645127,180,-3.1862712515912768,55.9445120645127,null
14,-3.1862712515912768,55.9445120645127,150,-3.1865310592124123,55.9446620645127,null
15,-3.1865310592124123,55.9446620645127,200,-3.186812966998648,55.9445594584697,artist.gets.react
16,-3.186812966998648,55.9445594584697,50,-3.1866201307157422,55.944789271802634,laws.merit.bleak
17,-3.1866201307157422,55.944789271802634,200,-3.186902038501978,55.94468666575963,null
18,-3.186902038501978,55.94468666575963,210,-3.1871618461231135,55.944536665759635,only.fairly.rift
19,-3.1871618461231135,55.944536665759635,240,-3.1873118461231136,55.9442768581385,null
20,-3.1873118461231136,55.9442768581385,280,-3.1872597516698136,55.943981415812594,null
21,-3.1872597516698136,55.943981415812594,260,-3.1873118461231136,55.94368597348669,null
22,-3.1873118461231136,55.94368597348669,290,-3.187209240080116,55.94340406570045,scale.chair.kinds
23,-3.187209240080116,55.94340406570045,170,-3.18750468240602,55.94345616015375,null
24,-3.18750468240602,55.94345616015375,180,-3.18780468240602,55.94345616015375,scare.cubs.resort
25,-3.18780468240602,55.94345616015375,70,-3.1877020763630224,55.94373806793999,null
26,-3.1877020763630224,55.94373806793999,70,-3.1875994703200248,55.94401997572623,null
27,-3.1875994703200248,55.94401997572623,60,-3.1874494703200247,55.94427978334736,null
28,-3.1874494703200247,55.94427978334736,70,-3.187346864277027,55.9445616911336,null
29,-3.187346864277027,55.9445616911336,20,-3.1870649564907914,55.9446642971766,null
30,-3.1870649564907914,55.9446642971766,10,-3.1867695141648875,55.9447163916299,null
31,-3.1867695141648875,55.9447163916299,30,-3.186509706543752,55.9448663916299,null
32,-3.186509706543752,55.9448663916299,130,-3.1867025428266578,55.94509620496284,null
33,-3.1867025428266578,55.94509620496284,120,-3.186852542826658,55.94535601258397,spent.spoon.bolt
34,-3.186852542826658,55.94535601258397,140,-3.1870823561595936,55.94554884886688,null
35,-3.1870823561595936,55.94554884886688,150,-3.187342163780729,55.945698848866876,diner.leaves.mutual
36,-3.187342163780729,55.945698848866876,220,-3.187571977113665,55.94550601258397,null
37,-3.187571977113665,55.94550601258397,180,-3.187871977113665,55.94550601258397,null
38,-3.187871977113665,55.94550601258397,200,-3.1881538848999007,55.94540340654097,null
39,-3.1881538848999007,55.94540340654097,290,-3.188051278856903,55.94512149875473,null
40,-3.188051278856903,55.94512149875473,290,-3.1879486728139055,55.94483959096849,null
41,-3.1879486728139055,55.94483959096849,290,-3.187846066770908,55.94455768318225,null
42,-3.187846066770908,55.94455768318225,300,-3.1876960667709078,55.94429787556112,null
43,-3.1876960667709078,55.94429787556112,290,-3.18759346072791,55.94401596777488,null
44,-3.18759346072791,55.94401596777488,300,-3.18744346072791,55.94375616015375,null
