1,-3.188396,55.944425,260,-3.1884480944533,55.944129557674096,trades.rare.cable
2,-3.1884480944533,55.944129557674096,220,-3.1886779077862357,55.94393672139119,null
3,-3.1886779077862357,55.94393672139119,220,-3.1889077211191714,55.94374388510828,null
4,-3.1889077211191714,55.94374388510828,220,-3.189137534452107,55.94355104882538,null
5,-3.189137534452107,55.94355104882538,230,-3.189330370735013,55.94332123549244,rents.cone.stove
6,-3.189330370735013,55.94332123549244,240,-3.189480370735013,55.94306142787131,null
7,-3.189480370735013,55.94306142787131,230,-3.189673207017919,55.94283161453837,hooked.shine.third
8,-3.189673207017919,55.94283161453837,140,-3.1899030203508545,55.94302445082128,null
9,-3.1899030203508545,55.94302445082128,140,-3.19013283368379,55.94321728710418,shows.fries.lamp
10,-3.19013283368379,55.94321728710418,110,-3.190235439726788,55.94349919489042,arts.dish.scarcely
11,-3.190235439726788,55.94349919489042,30,-3.1899756321056523,55.94364919489042,null
12,-3.1899756321056523,55.94364919489042,30,-3.1897158244845167,55.94379919489042,null
13,-3.1897158244845167,55.94379919489042,30,-3.189456016863381,55.943949194890415,null
14,-3.189456016863381,55.943949194890415,40,-3.1892262035304455,55.94414203117332,spoon.invest.every
15,-3.1892262035304455,55.94414203117332,30,-3.18896639590931,55.94429203117332,null
16,-3.18896639590931,55.94429203117332,40,-3.1887365825763743,55.944484867456225,null
17,-3.1887365825763743,55.944484867456225,30,-3.1884767749552387,55.94463486745622,null
18,-3.1884767749552387,55.94463486745622,40,-3.188246961622303,55.94482770373913,null
19,-3.188246961622303,55.94482770373913,30,-3.1879871540011675,55.94497770373913,agents.mile.crib
20,-3.1879871540011675,55.94497770373913,120,-3.1881371540011676,55.94523751136026,null
21,-3.1881371540011676,55.94523751136026,120,-3.1882871540011677,55.945497318981396,skills.less.herb
22,-3.1882871540011677,55.945497318981396,160,-3.1885690617874034,55.945599925024396,null
23,-3.1885690617874034,55.945599925024396,160,-3.188850969573639,55.9457025310674,stops.else.chats
24,-3.188850969573639,55.9457025310674,240,-3.189000969573639,55.94544272344626,null
25,-3.189000969573639,55.94544272344626,240,-3.1891509695736393,55.94518291582513,number.exist.rate
26,-3.1891509695736393,55.94518291582513,300,-3.189000969573639,55.944923108203994,null
27,-3.189000969573639,55.944923108203994,310,-3.1888081332907334,55.94469329487106,null
28,-3.1888081332907334,55.94469329487106,300,-3.1886581332907333,55.944433487249924,null
29,-3.1886581332907333,55.944433487249924,310,-3.1884652970078275,55.94420367391699,null
30,-3.1884652970078275,55.94420367391699,300,-3.1883152970078275,55.943943866295854,null
31,-3.1883152970078275,55.943943866295854,310,-3.1881224607249217,55.94371405296292,null
32,-3.1881224607249217,55.94371405296292,300,-3.1879724607249216,55.94345424534178,scare.cubs.resort
33,-3.1879724607249216,55.94345424534178,40,-3.187742647391986,55.94364708162469,null
34,-3.187742647391986,55.94364708162469,40,-3.18751283405905,55.943839917907596,begins.spider.drips
35,-3.18751283405905,55.943839917907596,260,-3.18756492851235,55.94354447558169,null
36,-3.18756492851235,55.94354447558169,260,-3.18761702296565,55.94324903325578,null
37,-3.18761702296565,55.94324903325578,260,-3.18766911741895,55.942953590929875,panic.squad.danger
38,-3.18766911741895,55.942953590929875,350,-3.1873736750930464,55.94290149647657,null
39,-3.1873736750930464,55.94290149647657,360,-3.187073675093046,55.94290149647657,valve.elaborate.fortunate
40,-3.187073675093046,55.94290149647657,70,-3.1869710690500486,55.94318340426281,null
41,-3.1869710690500486,55.94318340426281,60,-3.1868210690500485,55.943443211883945,null
42,-3.1868210690500485,55.943443211883945,70,-3.186718463007051,55.943725119670184,null
